ID,School,ADDRESS,pincodes,REASON,CircleName,RegionName,DivisionName,OfficeName,OfficeType,Delivery,District,StateName,,COUNTA of ADDRESS,,REASON,,,,,,
82440,Knowledge Buddy Learning Academy,"346-A Second Floor, Mahalaxmi Nagar ,Indore, 452001 saurabhkhadiwal@gmail.com Mob: 7247511399",452001,Bloom,Madhya Pradesh Circle,Indore Region,Indore City Division,Indore G.P.O.,HO,Delivery,INDORE,MADHYA PRADESH,,,,,,,,,,
82441,Nahar Global school,"Sagod Rd, opposite Jayant Sen Dham, Ratlam, Madhya Pradesh 457001 contact number - 09479792429",457001,Bloom,Madhya Pradesh Circle,Indore Region,Ratlam Division,Dhamnod B.O,BO,Delivery,RATLAM,MADHYA PRADESH,,,,,,,,,,
82442,Al-Hira Public School,"58-59 J, Aamwala Road, Dhar Road, Indore - 452002 (Chandan Nagar)",452002,Bloom,Madhya Pradesh Circle,Indore Region,Indore City Division,Indore City 2 S.O,PO,Delivery,INDORE,MADHYA PRADESH,,,,,,,,,,
82444,KRISHNA ACADEMY,"KRISHANA ACADEMY DHARGAON TEH.MAHESHWAR DISTT.KHARGONE(M.P.) 451221, 8120709899,8717877855",451221,Bloom,Madhya Pradesh Circle,Indore Region,Khandwa Division,Bablai B.O,BO,Delivery,KHARGONE,MADHYA PRADESH,,,,,,,,,,
82445,Nirmal international school,"NIRMAL INTERNATIONAL SCHOOL, NAJARPUR - TARANA, ROAD, Bichrod, Madhya Pradesh 456665, 8989838778",456665,Bloom,Madhya Pradesh Circle,Indore Region,Ujjain Division,Khajuria B.O,BO,Delivery,UJJAIN,MADHYA PRADESH,,,,,,,,,,
82446,Springfield World School,"Springfield World School Opposite ITC Choupal, Lashkarpur Road, Vidisha 464001 (M.P.) India T: +91-7592 297 070 / M: +91-9179001197",464001,Bloom,Madhya Pradesh Circle,DivReportingCircle,Vidisha Division,Khari B.O,BO,Delivery,VIDISHA,MADHYA PRADESH,,,,,,,,,,
82447,Jyoti Senior secondary school Rewa,"NH - 7, Allahabad Rewa Road, Rewa, Madhya Pradesh - 486001",486001,Bloom,Madhya Pradesh Circle,Jabalpur Region,Rewa Division,Rewa H.O,HO,Delivery,REWA,MADHYA PRADESH,,,,,,,,,,
82448,Excellent academy,"107, Gulab Bagh, Dewas Naka, Lasudia Mori, Indore, Madhya Pradesh 452010, Phone - 0731 405 5154",452010,Bloom,Madhya Pradesh Circle,Indore Region,Indore City Division,Vijay Nagar S.O,PO,Delivery,INDORE,MADHYA PRADESH,,,,,,,,,,
82449,Gyan carnival school,"13, Main Road, Clerk Colony, Indore, Madhya Pradesh 452011",452011,Bloom,Madhya Pradesh Circle,Indore Region,Indore City Division,Nanda Nagar S.O,PO,Delivery,INDORE,MADHYA PRADESH,,,,,,,,,,
82450,Dastak public school,"82, Sector H, Green Park Colony, Indore, Madhya Pradesh 452006",452006,Bloom,Madhya Pradesh Circle,Indore Region,Indore City Division,Army Head Quarter S.O,PO,Delivery,INDORE,MADHYA PRADESH,,,,,,,,,,
82451,Little Champs school,"62, Aerodrum Rd, Ambikapuri Main, Indore, Madhya Pradesh 452006",452006,Bloom,Madhya Pradesh Circle,Indore Region,Indore City Division,Army Head Quarter S.O,PO,Delivery,INDORE,MADHYA PRADESH,,,,,,,,,,
82452,San Thome Academy,"San Thome Academy, Bhopal Road, Dewas, Madhya Pradesh - 455001",455001,Bloom,Madhya Pradesh Circle,Indore Region,Indore Moffusil Division,Bairagarh B.O,BO,Delivery,DEWAS,MADHYA PRADESH,,,,,,,,,,
82453,Medi-Caps University,"Medi-Caps University A.B. Road, Pigdamber, Rau Indore - 453331 07313111500 , 07313111501",453331,Bloom,Madhya Pradesh Circle,Indore Region,Indore Moffusil Division,Rangwasa B.O,BO,Delivery,INDORE,MADHYA PRADESH,,,,,,,,,,
82455,Bhaskar Academy,"Bhaskar Academy,Ringnodiya Square, Sanwer Road, Ujjain – Indore Rd, at, Indore, Madhya Pradesh 453551, 9258133119 & 9644282009",453551,Bloom,Madhya Pradesh Circle,Indore Region,Indore Moffusil Division,Ajnod B.O,BO,Delivery,INDORE,MADHYA PRADESH,,,,,,,,,,
82457,Progressive Heights,"Progressive Kidz Sudama Nagar, Biaora District Rajgarh 465674 (M.P) +91 9425422448",465674,Bloom,Madhya Pradesh Circle,Indore Region,Sehore Division,Baiheda B.O,BO,Delivery,RAJGARH,MADHYA PRADESH,,,,,,,,,,
82461,Mar Thoma Higher Secondary School,"Sector C, Sukhliya, Nayay Nagar, Main Road, Indore (M.P.)-452010",452010,Bloom,Madhya Pradesh Circle,Indore Region,Indore City Division,Vijay Nagar S.O,PO,Delivery,INDORE,MADHYA PRADESH,,,,,,,,,,
82462,"Shri Jaigovind Gopinath H. S School, Mho","49, PEET ROAD NEAR RAILWAY STATION, MHOW, 07324-299323, PIN-453441",299323,Bloom,,,,,,,,,,,,,,,,,,
82463,Sri Sri Ravishankar Vidya Mandir Indore,"Sri Sri Ravishankar Vidya Mandir Village Sanawadia, Behind Devguradiya Temple, Nemawar Road, Indore-452016, Madhya Pradesh, India, 8889010888, 07312863100, 07312863300",452016,Bloom,Madhya Pradesh Circle,Indore Region,Indore City Division,Buranakhedi B.O,BO,Delivery,INDORE,MADHYA PRADESH,,,,,,,,,,
82464,Eva World School,"Mayakhedi, Opp. Omaxe City-1, Bypass Road, Near Vistara Township, Indore MP 452010, Phone - +91 9111040700, 9111040800",452010,Bloom,Madhya Pradesh Circle,Indore Region,Indore City Division,Vijay Nagar S.O,PO,Delivery,INDORE,MADHYA PRADESH,,,,,,,,,,
82466,Angels Planet,"Angels Planet, Rameshwar Nagar, Khandwa, Madhya Pradesh 450001, Phone - 9827211335",450001,Bloom,Madhya Pradesh Circle,Indore Region,Khandwa Division,Temi Khurd B.O,BO,Delivery,EAST NIMAR,MADHYA PRADESH,,,,,,,,,,
82467,St. Jones,"Maharana Pratap Teraha, Jabalpur Naka, Shrivastav Colony, Vaishali Nagar, Damoh, Madhya Pradesh 470661, 07812-221658 +91 8109724606",470661,Bloom,Madhya Pradesh Circle,Jabalpur Region,Sagar Division,Bangaon B.O,BO,Delivery,DAMOH,MADHYA PRADESH,,,,,,,,,,
82469,Sausar public school,"Ward no. 08 Anjakar Colony, Sausar, Dist. Chhindwara (M.P.) 480106 India, Phone - 09752607977 / 08251868259",480106,Bloom,Madhya Pradesh Circle,Jabalpur Region,Chhindwara Division,Devi B.O,BO,Delivery,CHHINDWARA,MADHYA PRADESH,,,,,,,,,,
82470,Satya sai english school,"24A, AB Rd, Vasant Vihar Colony, Vijay Nagar, Indore, Madhya Pradesh 452010, India, Phone - 0731-2553023",452010,Bloom,Madhya Pradesh Circle,Indore Region,Indore City Division,Vijay Nagar S.O,PO,Delivery,INDORE,MADHYA PRADESH,,,,,,,,,,
82472,Parakh Public H. S. School,"Sanwer, India, 453551, Phone - 098260 66807",453551,Bloom,Madhya Pradesh Circle,Indore Region,Indore Moffusil Division,Ajnod B.O,BO,Delivery,INDORE,MADHYA PRADESH,,,,,,,,,,
82473,Yatharth international school,"136-B, Nagin Nagar Rd, Nagin Nagar near Kalani Nagar, Indore, Madhya Pradesh 452006, Phone: 089822 89888",452006,Bloom,Madhya Pradesh Circle,Indore Region,Indore City Division,Army Head Quarter S.O,PO,Delivery,INDORE,MADHYA PRADESH,,,,,,,,,,
82474,Azad convent high school,"B-48, Tenant Nagar, Ratlam, Madhya Pradesh 457001, India, Phone - 09893520944",457001,Bloom,Madhya Pradesh Circle,Indore Region,Ratlam Division,Dhamnod B.O,BO,Delivery,RATLAM,MADHYA PRADESH,,,,,,,,,,
82475,New Advance public high school,"G172, Sh 27, Pologround Industrial Estate, Nanda Nagar, Malti Vanaspati, Indore, Madhya Pradesh 452015",452015,Bloom,Madhya Pradesh Circle,Indore Region,Indore City Division,Industrial Estate S.O (Indore),PO,Delivery,INDORE,MADHYA PRADESH,,,,,,,,,,
82476,Saint national public school,"433, Chandan Nagar, Indore, Madhya Pradesh 452002",452002,Bloom,Madhya Pradesh Circle,Indore Region,Indore City Division,Indore City 2 S.O,PO,Delivery,INDORE,MADHYA PRADESH,,,,,,,,,,
82478,RAJORIA INTERNATIONAL,"100, Veena Nagar Main Rd, Khati Pura Rd, DDU Nagar, Sukhlia, Indore, Madhya Pradesh 452003",452003,Bloom,Madhya Pradesh Circle,Indore Region,Indore City Division,Vallabhnagar S.O (Indore),PO,Delivery,INDORE,MADHYA PRADESH,,,,,,,,,,
82480,The Learning villa school,"HO -23-C Sangam Nagar, Near Ram Mandir Indore 452006, Phone - 9826532550 7697436916",452006,Bloom,Madhya Pradesh Circle,Indore Region,Indore City Division,Army Head Quarter S.O,PO,Delivery,INDORE,MADHYA PRADESH,,,,,,,,,,
82483,Shree Academy,"Kodariya, Madhya Pradesh, India, Pin Code - 453441, Phone - 09826714193",453441,Bloom,Madhya Pradesh Circle,Indore Region,Indore Moffusil Division,Bhagora B.O,BO,Delivery,INDORE,MADHYA PRADESH,,,,,,,,,,
82487,New Valley Academy,"Mhow, Madhya Pradesh, India, 453441 - 09977784628",453441,Bloom,Madhya Pradesh Circle,Indore Region,Indore Moffusil Division,Bhagora B.O,BO,Delivery,INDORE,MADHYA PRADESH,,,,,,,,,,
82488,Shri ramashraya public h s school,"JRRH+HG9, Saptashrungi Nagar, Indore, Madhya Pradesh 452012",452012,Bloom,Madhya Pradesh Circle,Indore Region,Indore City Division,Rajendra Nagar S.O (Indore),PO,Delivery,INDORE,MADHYA PRADESH,,,,,,,,,,
82489,Gurukul Vidhyadham,"102 Ambikapuri Extension, Behind Aerodrum Police Station Indore ( M.P .), Indore Gpo, Indore - 452001 (Behind Aerodrum Police Station)",452001,Bloom,Madhya Pradesh Circle,Indore Region,Indore City Division,Indore G.P.O.,HO,Delivery,INDORE,MADHYA PRADESH,,,,,,,,,,
82491,"Mount Litera Zee School,Mhow","361/7,Beircha Road, Mhow Madhya Pradesh, PIN-453441, 6262607501,02,03,04",453441,Bloom,Madhya Pradesh Circle,Indore Region,Indore Moffusil Division,Bhagora B.O,BO,Delivery,INDORE,MADHYA PRADESH,,,,,,,,,,
82492,Lioness vidhya mandir school,"Dev Guradia Rd, Near Tejaji Chowk, Near Ponpad Panchayat, Dinesh Nagar, Palda, Indore, Madhya Pradesh 452001",452001,Bloom,Madhya Pradesh Circle,Indore Region,Indore City Division,Indore G.P.O.,HO,Delivery,INDORE,MADHYA PRADESH,,,,,,,,,,
82493,Shree Shanti Vidya Niketan,"355, Dwarkapuri, Indore, Madhya Pradesh 452009",452009,Bloom,Madhya Pradesh Circle,Indore Region,Indore City Division,Sudama Nagar S.O,PO,Delivery,INDORE,MADHYA PRADESH,,,,,,,,,,
82495,St Mary senior secondary school,"St.Mary Champion School Navdapanth , Dhar Road, Indore 452013,",452013,Bloom,Madhya Pradesh Circle,Indore Region,Indore City Division,Indore Cat S.O,PO,Delivery,INDORE,MADHYA PRADESH,,,,,,,,,,
82498,Prestige Public School Indore,"Prestige Vihar’, Sch. No. 74-C, Sector D Vijay Nagar,Indore – 10 , M.P. (India) Phone +91-731- 4016666, 4016602, 4016625,PIN-452010",452010,Bloom,Madhya Pradesh Circle,Indore Region,Indore City Division,Vijay Nagar S.O,PO,Delivery,INDORE,MADHYA PRADESH,,,,,,,,,,
82499,Eurasia International school,"Eurasia International school 87,Anoop Nagar Opposite Mahavir garden Indore - Madhya Pradesh Pincode : 452001, Phone number: 9770044338 Landline: 0731-4020320",452001,Bloom,Madhya Pradesh Circle,Indore Region,Indore City Division,Indore G.P.O.,HO,Delivery,INDORE,MADHYA PRADESH,,,,,,,,,,
82500,Kautilya Educational Academy Dewas,"Kautilya Education Academy,Shajapur A.B. Road(Barwal), SHAJAPUR Dist: SHAJAPUR MADHYA PRADESH - 465001 Phone - 9479766310, 9425123079",465001,Bloom,Madhya Pradesh Circle,Indore Region,Ujjain Division,Dhillod B.O,BO,Delivery,SHAJAPUR,MADHYA PRADESH,,,,,,,,,,
82501,Shikshalay Day Scholar School,"19, Shri Krishna Enclave, Sanwer Road, Indore, India, 452001, Phone - 06232101322",452001,Bloom,Madhya Pradesh Circle,Indore Region,Indore City Division,Indore G.P.O.,HO,Delivery,INDORE,MADHYA PRADESH,,,,,,,,,,
82505,Golden Future Higher Secondary School Sa,"Badodiya khan, Ujjain Rd, Sanwer, Madhya Pradesh 453551",453551,Bloom,Madhya Pradesh Circle,Indore Region,Indore Moffusil Division,Ajnod B.O,BO,Delivery,INDORE,MADHYA PRADESH,,,,,,,,,,
82507,Choithram International,"Choithram International Choithram Hospital Campus 5, Manik Bagh Road Indore MP 452014 +91 731 2360345 +91 731 2360346",452014,Bloom,Madhya Pradesh Circle,Indore Region,Indore City Division,Khatiwala Tank S.O,PO,Delivery,INDORE,MADHYA PRADESH,,,,,,,,,,
82510,Shivajirao Kadam Institute Of technology,"Shivajirao Kadam Group of Institutions, Off Indore Bypass Road, Near Ralamandal Sanctuary, Tillore Khurd, Indore-452020, Madhya Pradesh India, Phone - 9770907113, 9770907100",452020,Bloom,Madhya Pradesh Circle,Indore Region,Indore Moffusil Division,Datoda B.O,BO,Delivery,INDORE,MADHYA PRADESH,,,,,,,,,,
82514,St. Augustin School,"Narmada Nagar Road, Punasa, Dist. Khandwa (MP) 450114, Phone - 9424803492",450114,Bloom,Madhya Pradesh Circle,Indore Region,Khandwa Division,Indhawadi B.O,BO,Delivery,EAST NIMAR,MADHYA PRADESH,,,,,,,,,,
82515,MAA JINWANI PUBLIC SCHOOL,pushpgiri teerth sonkatch dewas MP 455118,455118,Bloom,Madhya Pradesh Circle,Indore Region,Indore Moffusil Division,Khutkheda B.O,BO,Delivery,DEWAS,MADHYA PRADESH,,,,,,,,,,
82516,Brilliant Higher Secondary School,"578, Khatiwala Tank, Indore, Madhya Pradesh 452014 Phone: 0731 409 2864",452014,Bloom,Madhya Pradesh Circle,Indore Region,Indore City Division,Khatiwala Tank S.O,PO,Delivery,INDORE,MADHYA PRADESH,,,,,,,,,,
82517,Unnati Academy,"Address -Unnati Academy, Anu Nagar, Badnawar, Dist. Dhar- 454660 (M.P.), Phone: 8982892018, 9981626161",454660,Bloom,Madhya Pradesh Circle,Indore Region,Indore Moffusil Division,Dhamanna B.O,BO,Delivery,DHAR,MADHYA PRADESH,,,,,,,,,,
82518,Shiksha Shikhar,"Bhumi Survey no.44, Gram Ashapura, Mhow-Mandleshwar Road, Tehsil: Dr Ambedkar nagar (Mhow), District: Indore (M.P.) Pincode - 453441, Mobile: 7471119295",453441,Bloom,Madhya Pradesh Circle,Indore Region,Indore Moffusil Division,Bhagora B.O,BO,Delivery,INDORE,MADHYA PRADESH,,,,,,,,,,
82519,Chaitanya international,"Chaitanya International School, Aastha Palace, behind Gondvale Dham, Dwarkapuri, Indore, Madhya Pradesh 452013",452013,Bloom,Madhya Pradesh Circle,Indore Region,Indore City Division,Indore Cat S.O,PO,Delivery,INDORE,MADHYA PRADESH,,,,,,,,,,
82520,"School of Yoga, DAVV University, Indore","Devi Ahilya Vishwavidyalaya, Nalanda Campus, R. N. T. Marg, Indore (M.P.),India Pin- 452 001 Phone:+91-731-2527532",452001,Bloom,Madhya Pradesh Circle,Indore Region,Indore City Division,Indore G.P.O.,HO,Delivery,INDORE,MADHYA PRADESH,,,,,,,,,,
82521,Shree Balaji Academy,"Satwas Rd, Kannod, Dewas, Madhya Pradesh 455332, Phone - 08435155455",455332,Bloom,Madhya Pradesh Circle,Indore Region,Indore Moffusil Division,Bagankheda B.O,BO,Delivery,DEWAS,MADHYA PRADESH,,,,,,,,,,
82523,Canyon school Beenapur,"Canyon School Beenapur Bhopal [M.P] Pin-code 462030 , +91-755 - 4077726, 4077531",462030,Bloom,Madhya Pradesh Circle,DivReportingCircle,Bhopal Division,Khajuri Sadak B.O,BO,Delivery,BHOPAL,MADHYA PRADESH,,,,,,,,,,
82524,RPL Maheshwari College,"RPL Maheshwari College, 51 Chattribag, Indore, Madhya Pradesh 452002, 9039094111",452002,Bloom,Madhya Pradesh Circle,Indore Region,Indore City Division,Indore City 2 S.O,PO,Delivery,INDORE,MADHYA PRADESH,,,,,,,,,,
82525,Shree Ganesh Convent school,"49 Arvind Nagar Infront Of Shiv Nagar, Musakhedi Indore, Indore Gpo, Indore - 452001,",452001,Bloom,Madhya Pradesh Circle,Indore Region,Indore City Division,Indore G.P.O.,HO,Delivery,INDORE,MADHYA PRADESH,,,,,,,,,,
82526,Sherringwood World School,"4, Gyans Park,Telephone Nagar, Indore-452018, T: +91-7898921212 M: +91 7898900111",452018,Bloom,Madhya Pradesh Circle,Indore Region,Indore City Division,Indore Tillaknagar S.O,PO,Delivery,INDORE,MADHYA PRADESH,,,,,,,,,,
82527,Imperail academy school,"School No 8 Khandwa Naka, Khandwa Road, Indore - 452020",452020,Bloom,Madhya Pradesh Circle,Indore Region,Indore Moffusil Division,Datoda B.O,BO,Delivery,INDORE,MADHYA PRADESH,,,,,,,,,,
82528,Little harvard international school,"Hi link city extension,chota bangarda road Indore, Madhya Pradesh, India 452005 (098267 86797)",452005,Bloom,Madhya Pradesh Circle,Indore Region,Indore City Division,Bijasan Road S.O,PO,Delivery,INDORE,MADHYA PRADESH,,,,,,,,,,
82529,Jubilant group of education,"Ayesha Masjid, 72-73 Geeta Nagar Bhind, Indore, Madhya Pradesh 452006",452006,Hot Lead,Madhya Pradesh Circle,Indore Region,Indore City Division,Army Head Quarter S.O,PO,Delivery,INDORE,MADHYA PRADESH,,,,,,,,,,
82531,Shrikanwartara Pub Hr Sec School Mandles,"Shrinagar Colony Extn., Barwaha Road, Mandleshwar (451221), Madhya Pradesh, 096696 97027",451221,Bloom,Madhya Pradesh Circle,Indore Region,Khandwa Division,Bablai B.O,BO,Delivery,KHARGONE,MADHYA PRADESH,,,,,,,,,,
82534,"Brilliant Brains, The Foundation School","G 237, G Sector, Silicon City, indore, Indore, India, 452012, Phone - 096854 91919",452012,Bloom,Madhya Pradesh Circle,Indore Region,Indore City Division,Rajendra Nagar S.O (Indore),PO,Delivery,INDORE,MADHYA PRADESH,,,,,,,,,,
82536,Elite Public School,"Elite Public school, Indore, India, 452005, Phone - 0731 355 5152",452005,Bloom,Madhya Pradesh Circle,Indore Region,Indore City Division,Bijasan Road S.O,PO,Delivery,INDORE,MADHYA PRADESH,,,,,,,,,,
82537,Angel Hearts Academy,"Address - Nidhivan Colony near Nand Gaun Multi, Indore, Madhya Pradesh 452018, +91 98272 13134 , 0731-2498857,",452018,Bloom,Madhya Pradesh Circle,Indore Region,Indore City Division,Indore Tillaknagar S.O,PO,Delivery,INDORE,MADHYA PRADESH,,,,,,,,,,
82538,Sanjivani Global Academy,Indore Bhopal Highway Bhourasa Sonkatch Dewas 455115,455115,Bloom,Madhya Pradesh Circle,Indore Region,Indore Moffusil Division,Jamgod B.O,BO,Delivery,DEWAS,MADHYA PRADESH,,,,,,,,,,
82539,New World Public school,"348, Dhar Rd, Ammar Nagar, Indore, Madhya Pradesh 452001",452001,Bloom,Madhya Pradesh Circle,Indore Region,Indore City Division,Indore G.P.O.,HO,Delivery,INDORE,MADHYA PRADESH,,,,,,,,,,
82540,Sarashwati Gyan Mandir,"262/3 Shital Nagar, Kushwaha Nagar, Main Road, Indore, Banganga, Indore - 452015 (Near Indore Convent School)",452015,Bloom,Madhya Pradesh Circle,Indore Region,Indore City Division,Industrial Estate S.O (Indore),PO,Delivery,INDORE,MADHYA PRADESH,,,,,,,,,,
82541,Ideal Public School,"Dwarkapuri Colony, Indore, India, 452009, Phone - 098260 45456",452009,Bloom,Madhya Pradesh Circle,Indore Region,Indore City Division,Sudama Nagar S.O,PO,Delivery,INDORE,MADHYA PRADESH,,,,,,,,,,
82556,EDUVERTS COMMUNICATION PRIVATE LIMITED,"Eduvest Connect Pvt Ltd, 3rd Floor, B-1, HIG Main Rd, Nanda Nagar, Indore, Madhya Pradesh 452001",452001,Hot Lead,Madhya Pradesh Circle,Indore Region,Indore City Division,Indore G.P.O.,HO,Delivery,INDORE,MADHYA PRADESH,,,,,,,,,,
82578,"Maharshi Vishwamitra Higher Secondary School, Roopakhedi","Maharshi Vishamitra Hss Rupakhedi
Rupa Khedi 
Tarana, Ujjain (pincode: 456668)
Madhya Pradesh. Contact - 82249 44566",456668,Positive Demo,Madhya Pradesh Circle,Indore Region,Ujjain Division,Kadoudiya B.O,BO,Delivery,UJJAIN,MADHYA PRADESH,,,,,,,,,,
82582,S. D. CENTRAL ACADEMY,"Hata - Deoria Rd, Rampur Buzurg, Uttar Pradesh 274203 Contact number - 9140862702",274203,Positive Demo,Uttar Pradesh Circle,Gorakhpur Region,Deoria Division,Arjun Dumari BO,BO,Delivery,KUSHI NAGAR,UTTAR PRADESH,,,,,,,,,,
82588,Egra Public School,"P.O. Barida, P.S. Egra, Dist.Purba Medinapur, Egra, West Bengal 721429 Contact - 80161 39786",721429,Positive Demo,West Bengal Circle,South Bengal Region,Contai Division,Chhatri BO,BO,Delivery,MEDINIPUR EAST,WEST BENGAL,,,,,,,,,,
82592,BLISS BRITE International School,"In Front Of Water Tank, Jagriti Nagar, Amkhera Road, Adhartal, Jabalpur - 482004, Contact - 70008 00239",482004,Positive Demo,Madhya Pradesh Circle,Jabalpur Region,Jabalpur Division,Khajri B.O,BO,Delivery,JABALPUR,MADHYA PRADESH,,,,,,,,,,
82593,GPS World School,"117 No. Railway Crossing, Indira Nagar, Station Road, Bhatni Deoria 274701 UP, Contact- 8009634407",274701,Positive Demo,Uttar Pradesh Circle,Gorakhpur Region,Deoria Division,Belwa Baboo BO,BO,Delivery,DEORIA,UTTAR PRADESH,,,,,,,,,,
82599,J K Memorial Sen. Sec. School,"Jai Singh Nagar, Ludhiana, Meharban, Punjab 141007 Contact - 8077534854",141007,Positive Demo,Punjab Circle,DivReportingCircle,Ludhiana City Division,Mattewara BO,BO,Delivery,LUDHIANA,PUNJAB,,,,,,,,,,
82600,Celestial International School,"Near: Air Port Chouraha, Balmiki Nagar, Bihar 845107 Contact- 89078 56263",845107,Positive Demo,Bihar Circle,Muzaffarpur Region,West Champaran Division,Laxmipur Bherihari BO,BO,Delivery,PASHCHIM CHAMPARAN,BIHAR,,,,,,,,,,
,,,,GharWapisi,,,,,,,,,,,,,,,,,,
